Type,Value,Select
6,0.4013342177551301,0
0,0.2896571747961185,0
4,0.191671675671771,1
4,0.4017469109831737,0
7,0.1109110647841619,0
0,0.10953151951179785,1
6,0.16707877993778264,1
1,0.7582390131851477,0
6,0.9906032310089857,1
1,0.30506093052145744,0
7,0.5043989768053609,0
6,0.5972670079656264,1
7,0.7334826506844546,0
1,0.9630884152726892,1
1,0.11876677986034401,1
5,0.4486047203802024,0
2,0.1705759335861431,0
7,0.8086802289325612,1
4,0.3081882703755927,0
3,0.9703764656491543,1
5,0.28458292900328963,1
7,0.17689326231953895,0
9,0.13450687267222128,0
5,0.9303869138776584,0
8,0.011743660791293187,1
1,0.6560684545796156,1
3,0.06123601944939039,1
3,0.4442583768657281,1
8,0.2887244187913287,0
4,0.7253833914596959,0
2,0.798585400687397,0
9,0.5140793836560442,0
0,0.8428496678809986,1
3,0.7950096955305815,0
1,0.5324800024713657,0
9,0.684924259778945,0
3,0.15550751948584696,0
6,0.5755684443182238,0
0,0.8378811682647223,0
3,0.6383909621249311,1
3,0.4609913531784874,0
7,0.6386672011522259,0
2,0.9396267719278699,1
3,0.2390502754415692,1
4,0.1627071001495889,1
3,0.5254405008542085,0
2,0.057742996553292625,0
5,0.7952701764939616,0
3,0.5067573695563055,1
8,0.36349321965933346,1
4,0.7050832639043834,0
1,0.8562363213127584,0
4,0.7180970994235133,0
3,0.14945071818301858,0
3,0.5191602974176145,0
6,0.47565554042929703,0
1,0.5382754056621583,1
7,0.2884864944476272,1
2,0.6015132201624489,1
6,0.9048567110307771,1
2,0.8735532571048098,1
0,0.03820299441358532,1
9,0.3214538826817891,1
5,0.7439918016917947,0
1,0.22644623056802238,1
6,0.9137242535676426,1
6,0.4542439820694797,1
4,0.23625717453584538,1
3,0.09802105747965151,1
8,0.8111817667265496,1
0,0.1334398144909441,1
2,0.19654796229783977,1
8,0.6116505421738825,0
3,0.969886303758166,1
2,0.9633857263593663,1
5,0.046371458179599534,0
5,0.5885154811464376,0
6,0.2627218216233199,0
8,0.5030447575117967,1
0,0.08279963799445367,0
5,0.7001473858395366,0
8,0.6337155516202794,0
8,0.13169820983622382,0
4,0.47076799913744605,1
3,0.7744076145481312,0
5,0.2972291225441017,1
5,0.5984290834044363,0
9,0.9481823808454033,1
9,0.7662614060405873,1
5,0.5406270536380117,0
1,0.4467927924649595,0
0,0.3132163311348848,1
6,0.08096844030612282,0
0,0.13970206196485857,0
4,0.6679715007796337,1
1,0.46618116778054985,1
9,0.18716619670027013,0
0,0.7949540616567493,1
6,0.48291864273244134,1
9,0.6428534026611714,0
1,0.0683855226997051,1
7,0.16597513119110952,1
4,0.2750731885066401,0
0,0.0012006797004991965,1
8,0.09263656415957766,0
2,0.16692393498736757,0
6,0.019910235047067015,0
1,0.1713421247183693,0
3,0.8184830842622286,1
3,0.36622026561689147,0
5,0.2910056519725108,0
2,0.618426492210076,1
8,0.19128471707594918,0
5,0.6642946145470362,0
5,0.503657705342376,1
6,0.73954030372525,0
9,0.8065866655170538,1
8,0.9955827118446555,1
1,0.18073177831067722,0
1,0.3550287761149775,0
8,0.898973986033574,1
0,0.5844371618310257,1
9,0.3331138810854346,1
9,0.7649693504883891,1
5,0.43335790469099156,1
1,0.2666045851073353,0
9,0.11854269339008827,1
7,0.6869044039424284,0
9,0.27566203822694935,0
8,0.09579437023430082,0
4,0.5027306768568707,1
8,0.7057707901335797,1
3,0.4462868933935299,1
2,0.3036509736266847,0
4,0.8050969605394033,1
4,0.9857653924235188,0
3,0.5624024594865755,1
4,0.9510653740335842,0
6,0.18234880792506847,0
7,0.7232822636100138,0
1,0.22502977284251924,1
0,0.1802075106883042,0
7,0.9976662067116217,0
1,0.2083915862251171,1
7,0.46525715583808314,0
2,0.9648564272750003,1
4,0.6649950810924822,0
3,0.5963246044781154,0
4,0.7450892426476223,1
1,0.5524408402215024,1
3,0.9756115363935192,0
2,0.6466834733378459,1
3,0.28855828506489767,0
0,0.9815770719991109,0
2,0.1683637557997032,0
8,0.255302168229972,1
7,0.3073457872844716,0
5,0.9096585181854611,1
3,0.21063157916926023,0
1,0.8921094768935597,1
5,0.6904580635897782,0
4,0.05714715678416982,1
6,0.34235634552092953,0
4,0.5673915306663185,1
8,0.7143277708423503,0
0,0.10790441007860752,0
8,0.1721971509991036,0
6,0.696257585702497,0
4,0.6421667839999985,0
7,0.24997877034616212,0
6,0.03812219432461561,1
9,0.7105839097219036,1
1,0.13479804500229942,1
8,0.4157654042903266,0
5,0.8036628409903879,1
9,0.08900118916170008,1
5,0.4049652072651456,1
2,0.33273996326067645,1
1,0.16695763163205413,0
2,0.34206070022189217,1
8,0.305123154103331,0
6,0.6106398524221043,0
1,0.7925842607379948,0
5,0.09884376729198696,0
9,0.8805958460456965,1
4,0.9456728254083805,1
8,0.8851281607211428,0
1,0.9335588894091492,0
6,0.4234524968992135,0
9,0.08837496444836768,1
7,0.633623953369645,1
2,0.6798579212991505,0
3,0.5748220060565722,1
6,0.6699049857169177,1
8,0.23183222461317055,0
6,0.8861187349211382,0
3,0.9523613653974384,1
4,0.295770319533492,1
2,0.9661300046444667,1
0,0.6386801761021267,1
3,0.971993022512889,0
3,0.2511321449472046,1
6,0.05705537079651091,0
3,0.8879616533252622,1
7,0.638260135045411,1
2,0.7455816386781712,1
1,0.20716261574117922,0
1,0.8330507828641518,0
6,0.610088097856242,1
2,0.19933723657000613,1
4,0.4925594422421167,0
2,0.5946677619785318,1
0,0.7590461480584831,0
2,0.9644053705304227,0
4,0.15667068017212982,0
8,0.35762832615311535,1
2,0.2491924084811935,1
6,0.11888639052744265,0
1,0.3168814393645696,0
6,0.101018586719411,0
8,0.11902688436134012,0
8,0.8035804633075966,1
8,0.6541574339095693,0
1,0.09924094765452252,1
8,0.9366414022011049,0
8,0.4292158454772035,1
8,0.22997490395549536,1
0,0.9450171120488594,1
5,0.7904469651458176,1
1,0.30573143590741825,1
7,0.9468039256470979,1
9,0.6965680474330382,1
1,0.6644760290103553,0
0,0.6722222159292323,1
3,0.5108242830688566,0
9,0.8006674046828295,0
9,0.15818149626920242,0
4,0.5372917203467877,0
0,0.8139790888989107,1
1,0.2899521827477983,0
0,0.6803016781542326,1
9,0.028940480553342862,0
8,0.1861801113097774,1
0,0.5410802554965505,0
9,0.634259455533701,0
3,0.5910153902700719,0
7,0.007899832581980015,0
9,0.40655705283628574,0
6,0.3704009199349818,0
6,0.91411525180164,1
7,0.9163217408475688,1
5,0.7064400348610076,0
1,0.03072299505615983,0
8,0.2019235921111483,1
4,0.7043059201537575,1
7,0.07903687645952384,0
3,0.8109875199254464,1
3,0.060223126634059154,1
1,0.4364746694182833,0
9,0.9114045545107199,1
6,0.9850175150590745,1
1,0.10320302523097313,0
9,0.10923868549100435,0
4,0.8716678451303665,0
5,0.9524856644086866,0
5,0.31636956288277773,1
9,0.08067141419049395,0
9,0.9722363352447839,1
1,0.43711064543301004,0
4,0.5714816002661087,0
1,0.3718781328566241,1
2,0.5917785092855814,0
6,0.38364222457373853,1
1,0.755683117616681,0
1,0.6861733067739978,1
1,0.4589748063772505,0
1,0.2745434950572725,0
0,0.38964892117893835,0
9,0.7529832351109856,1
3,0.0023668847212192645,0
3,0.09983094428188333,1
7,0.15353156945283997,1
1,0.5171154368139742,0
2,0.25362244357206576,0
0,0.0657217882310821,0
5,0.26548072780009424,0
2,0.6007714509624675,0
4,0.4242928181063861,1
1,0.1679109124901843,1
1,0.4883472654571518,1
5,0.8030007025320869,0
6,0.7248218982102964,0
8,0.31413749827421056,1
1,0.33353792057080156,1
9,0.7784336805689454,1
7,0.692093696378375,0
1,0.5311932788790711,0
4,0.6958552862954155,1
4,0.5730421541976698,0
0,0.44635000535567515,1
6,0.6633328245612614,1
9,0.9434169049488039,1
5,0.3971602471578729,1
3,0.08625002837682749,0
2,0.044514049560585245,1
7,0.15782836072772277,1
7,0.5312843536215212,0
2,0.05135476216950885,1
0,0.14047817175080435,0
1,0.6175475522221752,1
6,0.17231199620390625,0
5,0.6089671798072316,1
4,0.7502989612910104,1
2,0.4513037094989115,0
8,0.19872924220689425,1
2,0.9228906921726916,1
0,0.5438659090394058,1
7,0.3627563580375186,0
6,0.6056904708455307,0
2,0.3365343800373859,0
3,0.6351317434304642,0
3,0.3503323700837089,1
0,0.6972081741219667,1
0,0.2665661882059298,1
1,0.14099425786190367,1
9,0.07640561083585984,0
6,0.992936551731698,0
7,0.3366627811716062,0
7,0.6490904315145598,0
4,0.1542247996984183,0
8,0.5089625504437058,1
7,0.03508834537044203,1
0,0.025403588766492402,1
3,0.967538371438179,1
3,0.9732265553508168,0
4,0.12505498421938632,1
5,0.021920179683319607,0
0,0.3355920159078334,1
6,0.9910026675007679,1
4,0.26708146494655816,1
4,0.2462888687172199,0
3,0.23735334957928989,1
7,0.6630212875662815,1
5,0.23098666506481724,1
2,0.9235932203896626,0
1,0.8640009447942705,0
6,0.3583444268510565,1
3,0.6151032661721717,0
9,0.08999761919044846,0
1,0.35998119381027294,0
8,0.9236474878110166,1
3,0.8729477701730595,0
6,0.49799151305107336,1
7,0.6836274297572946,0
5,0.42914431442988576,0
9,0.7269123453527905,1
4,0.039858074052888104,0
0,0.9552497761559965,1
2,0.2929581004100519,1
0,0.6226662706448592,1
8,0.8177072951183088,1
5,0.06263683536336939,1
5,0.6805103771020619,1
7,0.9077526474162302,1
3,0.5146215357273657,0
2,0.23000705034365654,1
4,0.1851191532981078,1
1,0.730737683067924,1
2,0.027998345361151755,0
3,0.7831283946164133,0
8,0.5041286453054733,1
8,0.9352624138795075,1
9,0.4693582454591604,0
8,0.8996854544670124,1
1,0.6494472233443582,1
0,0.07795317546156555,0
8,0.3853162604223941,0
9,0.07712519995319667,0
0,0.03537916237049721,0
5,0.8575312246328117,0
7,0.4752076835107515,1
1,0.6473526142808063,1
2,0.7327827235450586,0
5,0.12105455818829292,0
6,0.7340372957602338,1
4,0.6645685947874695,0
7,0.6310171427787864,0
1,0.019550430735219892,0
6,0.29475736763092253,0
1,0.8821424713249119,0
4,0.20526069924242873,1
8,0.5551856458266092,1
3,0.2709022094232464,0
9,0.6485658875648427,0
7,0.16871985813135404,0
7,0.5534888395681196,0
5,0.5575888471590309,1
5,0.5581109850074559,1
7,0.19403292644683934,0
4,0.7088587065909749,1
7,0.3106983527123287,1
4,0.2719551515683065,1
1,0.7925836017480378,1
8,0.1947035399828222,0
0,0.2570831061472473,0
6,0.1517123912481062,1
2,0.7929839287400571,0
8,0.47311201635382216,0
2,0.6479049186348896,1
2,0.474013566566037,0
4,0.6288670343579149,0
5,0.11825587005297511,0
9,0.45404309189696357,1
3,0.42074012484594725,0
2,0.6200452585354252,1
8,0.29368554859599627,0
3,0.6688886827580163,0
4,0.728592726196798,1
9,0.3077108679620134,0
4,0.9811954649955756,1
3,0.06375269101100944,0
0,0.9361879632790039,0
3,0.3511428999999683,0
9,0.9876396577977519,1
9,0.9966904601379121,1
7,0.9815735002693654,0
0,0.7272952957673922,0
9,0.8405571491678566,0
6,0.46941985313312284,0
2,0.8536150667966543,1
3,0.28014284712975424,1
6,0.25640638571087526,1
2,0.02413483532818428,0
1,0.19169105012570653,0
4,0.07616208041954353,1
1,0.8619432249494032,1
5,0.8360997346412855,0
6,0.6503936986328221,0
7,0.6478191599660861,1
5,0.5262088378451402,0
5,0.14576944329853259,0
5,0.30822115790229343,1
1,0.6697043754019509,0
4,0.8058247990629491,1
0,0.9302157947981639,1
2,0.6758946177379721,0
2,0.8389377715124164,0
8,0.027560094465674423,1
9,0.019611196202219516,1
1,0.40052615537467395,1
2,0.475308543404664,1
6,0.23502889059657106,1
4,0.9117278073048641,0
6,0.35323800164185826,1
3,0.6698846310169903,1
6,0.2324861287648945,1
9,0.7881331851102474,1
1,0.7587246168054391,1
7,0.2649204990063617,0
4,0.8540288822997177,1
6,0.77999705872226,1
4,0.4920211902941485,1
6,0.5913915812112507,0
6,0.0837667427345603,1
9,0.41336885966670245,1
1,0.3397809763727957,1
7,0.44960201733375404,1
7,0.2283232483807104,0
7,0.7004021951292214,1
9,0.19230419768231222,0
1,0.6141946416876686,1
3,0.5118522203410323,1
8,0.43723931228592305,0
6,0.32463359253982915,1
4,0.1600440607752338,1
5,0.39018127585439866,1
4,0.5799633613492725,0
2,0.9134320567592428,0
5,0.9955353987550245,0
1,0.6373078715686615,1
4,0.683104518850976,0
9,0.725681808269919,1
9,0.8595928211221133,1
6,0.3912844402182841,1
8,0.1042413600288501,0
3,0.13206230914749584,0
1,0.17225329946628865,0
9,0.02396769221143491,1
3,0.3175176107737292,0
9,0.06634287929639493,1
3,0.21239123338979327,1
5,0.622744929770318,0
4,0.6048775359696653,0
2,0.6443114539275653,0
7,0.23596633709256565,1
4,0.3863762413656139,1
9,0.9737722778582847,0
5,0.8344934260493863,0
7,0.650795359476316,1
6,0.034551764922480355,0
2,0.48508021145854463,0
0,0.3650688217982758,1
2,0.45836174346195024,0
6,0.7628374806763761,1
5,0.627707357139938,1
5,0.954381573044864,1
9,0.3209155872308952,1
5,0.5826888859704317,1
1,0.47886457129579063,0
8,0.9251285689430022,0
9,0.0286834212714574,1
1,0.14414406984016115,0
1,0.7774758051688347,0
2,0.40259414284702366,1
0,0.343994761246735,0
8,0.5794262415386924,0
0,0.9334972932986959,1
6,0.0983777358243203,0
6,0.05342696262507063,1
3,0.7802476775566233,1
2,0.3396774064519952,0
5,0.2724316256165785,1
6,0.32314745897926367,0
9,0.7879728500122015,1
5,0.401623146457159,1
4,0.8523719615482593,1
4,0.2373391367500418,1
7,0.4231984403867677,0
1,0.6874149536792981,1
0,0.6675197738327603,0
3,0.9563377952413727,0
1,0.18898427179855837,0
2,0.7595936037373764,1
9,0.2506539515816827,1
3,0.8582909053423214,0
5,0.16776517234543897,0
5,0.5846077805488274,0
9,0.3365318424180105,0
6,0.8262688527426267,0
5,0.8044155792340415,1
6,0.33872897757022336,1
3,0.4890706772715998,1
6,0.9543341669026092,1
2,0.5169322612854913,0
8,0.7551218475446829,1
4,0.12764781500070743,0
4,0.31242026118318644,1
5,0.13097560172551737,0
2,0.3286183713005357,0
5,0.8195776123506961,1
3,0.8118819225770213,0
2,0.3079854945830961,1
4,0.07963639123672828,1
3,0.32003255832340227,1
4,0.030303692345500677,1
4,0.4256477546203993,1
8,0.5871128622126364,1
5,0.4854180203561568,0
2,0.32009872080096935,1
6,0.2273223825131705,1
0,0.997680387108462,1
1,0.9176147834395406,1
0,0.35795832013904705,1
3,0.6655593684914333,1
2,0.5953201009793083,1
2,0.9174053508649924,1
4,0.26733084451504896,1
4,0.819915140808147,1
7,0.5541299688313801,0
2,0.14288527526780181,1
8,0.22831045747331635,0
0,0.8794488440189112,0
1,0.19743196128824625,1
8,0.05202214038240216,1
5,0.6394869763405593,0
5,0.4051355948624421,0
5,0.3380906774788123,0
8,0.5200514251823493,1
0,0.3267062233968181,1
5,0.9344095388212145,1
6,0.5905358569271002,0
9,0.7435605592324123,0
2,0.8242245186436682,0
7,0.32505424096817614,0
7,0.10745657377779838,0
6,0.3305508826982919,0
2,0.4468116949318789,1
5,0.18505328668227183,1
1,0.8725922169349698,1
2,0.989767837701947,0
2,0.7377481765570981,0
7,0.06403227748617868,1
2,0.9579155441636836,1
5,0.453781148760128,0
9,0.23186876117395938,0
3,0.7239320278318533,0
5,0.028308431333689654,1
3,0.7090184732722805,1
2,0.13632263477542494,1
7,0.3464067298293474,1
9,0.9823404487833325,0
5,0.8067333766403435,0
7,0.04526381806169677,1
8,0.3377291035612965,0
3,0.38758519087022003,0
7,0.1441569899453229,1
9,0.4744058989386588,0
2,0.8863823671302515,0
7,0.0233009552965473,1
1,0.4433417231770197,1
2,0.9884457955681195,0
7,0.5474160777970091,0
3,0.2286218922102513,0
8,0.5786103243543332,0
2,0.9206086461747292,1
1,0.6967208688188086,1
1,0.7703981095354322,0
7,0.6149919542507367,0
9,0.777611555395509,1
1,0.5988528604403973,0
6,0.07024794457999095,1
8,0.6170999297165679,0
3,0.8911740831486612,0
9,0.9613003110044889,0
9,0.8932961852407163,0
7,0.7884098143453903,0
1,0.5533472605553917,0
3,0.7848249564506177,0
7,0.19829884909280326,0
7,0.4933776900132951,1
6,0.5567251723373063,0
2,0.46050166538794246,0
3,0.18082752023773807,1
0,0.5189626216245098,0
4,0.8704263048607952,1
1,0.24631889561914355,0
3,0.39289300957539264,1
6,0.6878309487694546,0
1,0.37875134084477136,0
7,0.7905731050192398,1
7,0.4273959140582022,0
2,0.6310731038424666,1
9,0.32875053180129754,0
0,0.4346855443408405,0
2,0.1703297113435499,0
3,0.3559883785434924,1
0,0.5822549264526103,1
4,0.20707399857577558,1
5,0.982962323073249,0
9,0.17737274167563732,1
8,0.806873943739546,0
1,0.7441292709423645,0
1,0.38444105986680965,0
8,0.710503269311659,0
1,0.07733564538389515,1
8,0.24527740839404133,0
7,0.8244365509902948,0
0,0.6010228335880787,0
2,0.0449848150802451,0
3,0.774826133398954,1
9,0.2733228641355161,0
7,0.15033226891819906,0
3,0.39109631744332474,1
0,0.07544471516733642,0
7,0.5689241322740138,0
8,0.609929994546999,0
5,0.6281740898159446,1
2,0.8070727430065379,0
2,0.6392742476028322,1
6,0.8644657484668727,1
5,0.7270947226581372,1
0,0.7698512018061182,0
6,0.2470379626899365,1
9,0.5035506107077268,0
2,0.05769109425383845,1
2,0.31738343497060617,0
2,0.1900012539498359,0
3,0.7947757551600427,1
2,0.850016375868098,0
1,0.3248940950881031,1
6,0.4266965828051035,1
6,0.5872996438106733,0
0,0.440921628596331,1
1,0.31416493007279045,1
4,0.31879889235801395,1
6,0.1414983716749335,1
5,0.21957258401108615,1
9,0.25000310468561127,0
6,0.5594853725200435,0
7,0.39325349635585793,1
4,0.9066783228800579,1
3,0.45156058791852915,0
0,0.7475630680861853,1
7,0.3795385507960981,1
0,0.2500510506776026,0
0,0.256718399534944,1
1,0.8724984598938742,1
8,0.566155986763212,0
4,0.7916656219449671,1
8,0.11621779274100519,1
0,0.3783566509125773,0
3,0.5261519777968947,0
1,0.4603947882251085,1
3,0.8200211192091046,0
7,0.14836616813789494,0
3,0.9838210143124402,0
6,0.49080523818346156,0
0,0.25972587925532664,1
7,0.9245601034206731,0
4,0.24229750627166635,0
7,0.5489128069974712,0
5,0.6444147517608518,0
6,0.6019014089359318,1
7,0.553850788980459,1
9,0.24272676589748687,1
8,0.9553021038441991,1
5,0.8625327060587957,0
4,0.2079901796282586,1
5,0.855491342841582,0
0,0.8772557913382781,0
0,0.2570473470446596,0
1,0.4659505326379101,0
0,0.9758852590076835,0
7,0.8369730512237268,0
3,0.24066012727133623,0
8,0.3968781154117137,0
9,0.6617068393348111,1
5,0.27885314894492486,1
9,0.6504380430449117,1
6,0.3626263756692234,0
6,0.006078871404875841,0
4,0.9398054037986096,0
1,0.01064556503276537,1
4,0.8763206465861387,1
4,0.8368355423115049,1
3,0.7755855699710283,1
3,0.4745756159378143,0
8,0.6739080003024656,0
5,0.07496174166986502,1
3,0.196051411357833,1
2,0.5018642208990255,1
5,0.31244562692899114,0
3,0.5921990514224049,1
1,0.07289956784569074,0
5,0.9816560492795929,1
5,0.5511727252201025,1
6,0.19731473375710606,0
0,0.05289579675034861,0
9,0.6235857680123291,1
0,0.23791852892320087,1
5,0.27248234684596473,1
7,0.16397436167857005,1
2,0.3577917794341944,1
6,0.43377467342006093,0
6,0.15491881151450004,1
2,0.5962497506678002,0
1,0.4240181507282197,1
7,0.08714557960526903,1
6,0.7686016306931369,0
9,0.40922352165527176,0
2,0.822325995351121,1
2,0.30531469462764227,0
6,0.2632026879878022,0
6,0.8123049783761178,1
9,0.7642259781765149,1
9,0.5684208178121976,1
6,0.6927602025282145,1
7,0.08804317049894739,1
5,0.2507936432197152,0
4,0.5122324888213564,0
5,0.10599127153931565,0
1,0.6617791680281366,1
7,0.11891656340340351,1
6,0.011602351154436752,1
7,0.3175500118210469,0
5,0.7696202813018789,0
1,0.3710276114099469,0
8,0.14568244511072304,1
3,0.7155706686402653,0
1,0.24985183452576576,1
4,0.057286178969581436,0
3,0.1633738755142372,1
0,0.40587696933184336,0
6,0.39832753070283033,0
3,0.49550644424893053,1
4,0.1408872686712368,1
8,0.012121015842317284,0
8,0.48226899548420066,0
9,0.5984026269078896,0
1,0.9765192180557494,1
4,0.9965850331117158,0
2,0.3471724657519474,0
3,0.8597754561119689,1
5,0.327215994609512,0
7,0.8644808099399545,1
7,0.979342827383697,0
5,0.8684329160313458,0
0,0.41528068341406743,1
7,0.1599402000939607,1
2,0.7908581098575039,0
2,0.017589966932382572,0
2,0.11225748451097695,0
3,0.9448240600799278,1
7,0.25800736211118147,1
7,0.7833280382630854,1
5,0.7197446538692369,1
8,0.9358073115838264,1
8,0.4104034127075423,0
6,0.20478832018432147,1
5,0.17360308138761293,1
0,0.27757869883260455,0
0,0.7566120822204379,0
3,0.7274057485679998,1
6,0.0938158205392352,1
1,0.25272829699118615,0
9,0.5939384225581846,0
5,0.5910812448008367,1
7,0.035097310359492595,1
6,0.4421631113033758,1
3,0.8238040212743429,1
2,0.412672250621805,1
4,0.31979935807674664,1
8,0.11442606408289047,0
0,0.2953709127308427,0
8,0.08700204511564491,1
4,0.45265115250060095,1
3,0.17633957028294345,1
3,0.1908713817924328,0
4,0.06169233541561314,0
8,0.6775950093462831,0
2,0.43942824777999745,0
5,0.41513178720609656,0
8,0.32940897731187246,1
4,0.801009833329846,0
5,0.57753465124915,1
9,0.7710780020718683,0
7,0.789785430620036,1
6,0.27010304734965873,1
1,0.24290993548269013,0
2,0.2612258156062496,0
5,0.6957579103784366,0
5,0.9552871861057141,1
2,0.7571900384532024,0
3,0.8140935486689949,1
1,0.7093487013374643,1
0,0.881087350007593,0
1,0.3115188788063378,1
9,0.5532603654733129,1
7,0.8794009985050093,0
9,0.08625264290148804,1
0,0.8223033470358001,1
0,0.8308255845171562,1
5,0.9196571661373955,0
8,0.33100510910961467,1
9,0.9863584460341044,1
9,0.3839750833004093,0
3,0.8121118187444529,1
2,0.7585107072016948,0
1,0.7023013879575578,1
7,0.282965313591212,0
1,0.5609445264592249,1
6,0.9627822508611118,1
3,0.7566008471151573,0
4,0.32746055574497945,0
1,0.5131441955420301,0
1,0.19586812058849934,1
3,0.2677102917839508,1
3,0.22593819997835185,0
0,0.5644562718901749,0
8,0.7645287158747089,1
1,0.9333550160296847,1
1,0.3863125486235085,0
2,0.858818525550105,1
3,0.9844446227192387,1
1,0.5460649951575537,0
6,0.49969983203212354,0
4,0.6221171228964748,0
5,0.7458069950667787,0
9,0.6709218401349685,1
0,0.0850600431858558,1
9,0.06601058357188294,1
2,0.27461774414336504,0
5,0.6128789480476299,1
9,0.2654930034215317,1
4,0.923035833721248,0
4,0.1266353000607645,0
3,0.5771263599322548,1
5,0.18535555668558357,0
0,0.845837443562598,1
9,0.913433307315892,1
3,0.5372170161468747,0
7,0.799730707407698,1
3,0.41204499328140576,1
4,0.516625468447804,1
9,0.6833428265483232,0
1,0.5850698536382914,0
2,0.031226919901857553,0
4,0.5350068631813392,1
7,0.08948973560930773,1
0,0.6894505906871067,1
6,0.35883008178265485,1
2,0.563969270144079,0
9,0.1452322872625219,1
2,0.41893451585872554,0
9,0.45713426522892864,0
4,0.6081558307380721,1
6,0.8535658576628126,1
0,0.4125337986083062,0
4,0.8206188642361417,0
5,0.25727023339762223,0
9,0.3331915286529401,1
7,0.9791183508849691,0
9,0.7169244511857998,1
1,0.9418052388737052,1
7,0.36550622204574224,0
9,0.9137354114287727,1
8,0.9909736686433573,1
2,0.9501039097395493,0
3,0.38661055853597504,0
2,0.757532542401617,0
2,0.024327654703011792,0
1,0.9218617868561014,1
4,0.7675582539677702,1
7,0.6085566850181575,0
0,0.19855736510019262,1
2,0.6786825662368177,0
8,0.95573756199128,1
7,0.7097088645569237,1
1,0.4645708685142955,0
6,0.27954927225856585,0
0,0.3587707257598556,1
1,0.3394775417341268,1
4,0.19246954900430124,1
8,0.8971677721656584,0
3,0.07728731310521353,0
0,0.8475764009472814,1
6,0.6825505876564727,1
6,0.023836717166184185,0
3,0.17153671850672725,0
1,0.9008535504531046,1
4,0.2927587906561877,1
3,0.49453447954955665,1
8,0.32881746904101006,1
3,0.946522002775403,1
7,0.21694608574486218,0
1,0.3321171546504843,1
4,0.8762567006501634,0
7,0.354041730933087,0
0,0.8412977432185076,0
5,0.8286888739432354,1
1,0.031184758993289985,0
3,0.2326411544339656,1
2,0.3373263456605574,1
3,0.14195226061323563,1
1,0.055472318156728706,0
3,0.6404093602743013,1
6,0.6029729297895634,0
1,0.26773203854562067,0
1,0.9465342308912026,0
5,0.41366731208088414,1
7,0.13945637178007464,0
3,0.1804585305716483,0
0,0.9118632878216083,0
5,0.044107595764298346,0
8,0.3368414619816048,1
1,0.13814290548136954,0
8,0.005823327261483713,0
2,0.43342093515935476,0
9,0.1929697872904631,0
6,0.8494216708246881,0
5,0.8580097490928923,1
0,0.6009590310126066,0
0,0.8105940356392507,1
1,0.7766445837437723,0
4,0.1875701152560587,1
4,0.48278277057856045,0
1,0.4510631035733933,0
3,0.8148015544356042,1
7,0.6448994084839224,0
7,0.7522340846372078,1
5,0.06321023456430497,1
8,0.8976649395458519,1
3,0.9966224278763058,0
6,0.6568033681038131,1
4,0.3934235673357067,1
4,0.06292329653293316,0
1,0.17612068036264117,1
0,0.538080356595539,1
7,0.6584502757159203,1
1,0.02301996130288897,1
9,0.2738963740236303,0
3,0.4471214724721786,0
5,0.8402254372744613,0
2,0.5009808079143254,0
7,0.8074172965787079,1
6,0.03688554161980373,1
4,0.2510725120931253,1
0,0.6494138759171916,1
7,0.5730378388725889,1
1,0.010163712920815526,0
3,0.2860995364122445,1
5,0.8618579047842485,1
0,0.8930167879818722,0
6,0.3755838368708867,0
2,0.4567967743511937,1
6,0.6880271140922265,1
8,0.7934021535394713,1
2,0.14507233742788161,1
5,0.1364563452838008,1
8,0.6004024340226788,0
9,0.18304046024347576,0
5,0.5826686210272707,0
9,0.1292569320104625,1
5,0.7579548366632778,0
8,0.17549976975851478,0
2,0.1792090708766444,0
3,0.014885173262019102,1
2,0.3831467596699363,1
9,0.8607640207872955,1
8,0.019123509384481152,0
5,0.3939569846017783,1
0,0.7775133518327481,1
0,0.08120500495096727,1
4,0.6438767747314909,0
1,0.9313911919970574,0
9,0.4974577192783848,1
1,0.41693577179380814,0
7,0.7239659084556196,0
0,0.8019740684734323,0
3,0.5400741762489029,0
0,0.8126918276685828,0
1,0.7380183113854112,1
6,0.20653062185499105,1
5,0.3884537514621038,1
5,0.6214244134856749,1
8,0.8916666336580288,1
0,0.8303010861790476,1
4,0.9589060358131937,0
3,0.9312264148918526,1
7,0.5937245886326373,0
7,0.18855273255527805,1
4,0.07962168772744282,0
2,0.9828690907112282,1
0,0.14493924474130337,1
2,0.3473718276666323,1
3,0.340473044164994,1
7,0.6936664853171012,1
8,0.6307801960758047,0
9,0.8425509903772922,0
0,0.6132524343855574,1
1,0.709132519493244,0
7,0.8197241718906437,1
2,0.5297142812478212,1
1,0.2936667014792499,1
6,0.9292286948881398,1
8,0.05256581910020419,0
8,0.2473413143152372,0
4,0.16204369260299156,1
9,0.14150792157992154,0
5,0.4585413241877425,0
0,0.5574959018712001,1
9,0.16352807063709163,1
7,0.7156706125010699,0
6,0.31456289783308256,1
9,0.7171392135699304,0
8,0.6550875548315512,1
4,0.8626821787551207,1
8,0.7786275282176213,1
1,0.3998924507654862,1
2,0.2966363072987199,1
5,0.7144407885047107,0
8,0.8086893474722885,1
0,0.42867506703594227,1
5,0.4008115985917612,1
8,0.7100952092584004,1
8,0.020056035523956184,0
1,0.6313086380506633,1
2,0.4163727128615259,0
9,0.44687710944765446,0
5,0.7522894479563368,0
9,0.9915980496445242,0
